symbol	date	closing_price
AAPL	2011-08-01	53.67
AAPL	2011-07-29	52.83
AAPL	2011-07-28	53.01
AAPL	2011-07-27	53.11
AAPL	2011-07-26	54.57
AAPL	2011-07-25	53.91
AAPL	2011-07-22	53.21
AAPL	2011-07-21	52.39
AAPL	2011-07-20	52.34
AAPL	2011-07-19	50.98
AAPL	2011-07-18	50.57
AAPL	2011-07-15	49.37
AAPL	2011-07-14	48.4
AAPL	2011-07-13	48.43
AAPL	2011-07-12	47.86
AAPL	2011-07-11	47.89
AAPL	2011-07-08	48.66
AAPL	2011-07-07	48.32
AAPL	2011-07-06	47.59
AAPL	2011-07-05	47.27
AAPL	2011-07-01	46.44
AAPL	2011-06-30	45.41
AAPL	2011-06-29	45.19
AAPL	2011-06-28	45.35
AAPL	2011-06-27	44.92
AAPL	2011-06-24	44.15
AAPL	2011-06-23	44.81
AAPL	2011-06-22	43.64
AAPL	2011-06-21	44.01
AAPL	2011-06-20	42.66
AAPL	2011-06-17	43.33
AAPL	2011-06-16	43.99
AAPL	2011-06-15	44.2
AAPL	2011-06-14	44.97
AAPL	2011-06-13	44.18
AAPL	2011-06-10	44.09
AAPL	2011-06-09	44.84
AAPL	2011-06-08	44.95
AAPL	2011-06-07	44.92
AAPL	2011-06-06	45.73
AAPL	2011-06-03	46.46
AAPL	2011-06-02	46.82
AAPL	2011-06-01	46.74
AAPL	2011-05-31	47.06
AAPL	2011-05-27	45.65
AAPL	2011-05-26	45.32
AAPL	2011-05-25	45.56
AAPL	2011-05-24	44.94
AAPL	2011-05-23	45.24
AAPL	2011-05-20	45.35
AAPL	2011-05-19	46.07
AAPL	2011-05-18	45.98
AAPL	2011-05-17	45.47
AAPL	2011-05-16	45.09
AAPL	2011-05-13	46.06
AAPL	2011-05-12	46.88
AAPL	2011-05-11	46.97
AAPL	2011-05-10	47.27
AAPL	2011-05-09	47.02
AAPL	2011-05-06	46.9
AAPL	2011-05-05	46.91
AAPL	2011-05-04	47.29
AAPL	2011-05-03	47.11
AAPL	2011-05-02	46.85
AAPL	2011-04-29	47.37
AAPL	2011-04-28	46.91
AAPL	2011-04-27	47.37
AAPL	2011-04-26	47.41
AAPL	2011-04-25	47.76
AAPL	2011-04-21	47.44
AAPL	2011-04-20	46.32
AAPL	2011-04-19	45.71
AAPL	2011-04-18	44.89
AAPL	2011-04-15	44.3
AAPL	2011-04-14	44.97
AAPL	2011-04-13	45.47
AAPL	2011-04-12	44.97
AAPL	2011-04-11	44.75
AAPL	2011-04-08	45.33
AAPL	2011-04-07	45.74
AAPL	2011-04-06	45.73
AAPL	2011-04-05	45.85
AAPL	2011-04-04	46.16
AAPL	2011-04-01	46.61
AAPL	2011-03-31	47.15
AAPL	2011-03-30	47.16
AAPL	2011-03-29	47.48
AAPL	2011-03-28	47.41
AAPL	2011-03-25	47.56
AAPL	2011-03-24	46.67
AAPL	2011-03-23	45.89
AAPL	2011-03-22	46.16
AAPL	2011-03-21	45.9
AAPL	2011-03-18	44.73
AAPL	2011-03-17	45.27
AAPL	2011-03-16	44.64
AAPL	2011-03-15	46.73
AAPL	2011-03-14	47.83
AAPL	2011-03-11	47.62
AAPL	2011-03-10	46.9
AAPL	2011-03-09	47.68
AAPL	2011-03-08	48.13
AAPL	2011-03-07	48.07
AAPL	2011-03-04	48.7
AAPL	2011-03-03	48.64
AAPL	2011-03-02	47.64
AAPL	2011-03-01	47.26
AAPL	2011-02-28	47.78
AAPL	2011-02-25	47.1
AAPL	2011-02-24	46.39
AAPL	2011-02-23	46.35
AAPL	2011-02-22	45.81
AAPL	2011-02-18	47.42
AAPL	2011-02-17	48.47
AAPL	2011-02-16	49.13
AAPL	2011-02-15	48.69
AAPL	2011-02-14	48.59
AAPL	2011-02-11	48.28
AAPL	2011-02-10	47.96
AAPL	2011-02-09	48.45
AAPL	2011-02-08	48.05
AAPL	2011-02-07	47.6
AAPL	2011-02-04	46.88
AAPL	2011-02-03	46.46
AAPL	2011-02-02	46.58
AAPL	2011-02-01	46.68
AAPL	2011-01-31	45.9
AAPL	2011-01-28	45.47
AAPL	2011-01-27	46.43
AAPL	2011-01-26	46.52
AAPL	2011-01-25	46.19
AAPL	2011-01-24	45.65
AAPL	2011-01-21	44.2
AAPL	2011-01-20	45.01
AAPL	2011-01-19	45.84
AAPL	2011-01-18	46.08
AAPL	2011-01-14	47.14
AAPL	2011-01-13	46.76
AAPL	2011-01-12	46.59
AAPL	2011-01-11	46.22
AAPL	2011-01-10	46.33
AAPL	2011-01-07	45.47
AAPL	2011-01-06	45.15
AAPL	2011-01-05	45.18
AAPL	2011-01-04	44.82
AAPL	2011-01-03	44.59
AAPL	2010-12-31	43.64
AAPL	2010-12-30	43.79
AAPL	2010-12-29	44.01
AAPL	2010-12-28	44.03
AAPL	2010-12-27	43.92
AAPL	2010-12-23	43.78
AAPL	2010-12-22	43.99
AAPL	2010-12-21	43.86
AAPL	2010-12-20	43.59
AAPL	2010-12-17	43.37
AAPL	2010-12-16	43.46
AAPL	2010-12-15	43.34
AAPL	2010-12-14	43.33
AAPL	2010-12-13	43.52
AAPL	2010-12-10	43.37
AAPL	2010-12-09	43.26
AAPL	2010-12-08	43.43
AAPL	2010-12-07	43.05
AAPL	2010-12-06	43.31
AAPL	2010-12-03	42.94
AAPL	2010-12-02	43.04
AAPL	2010-12-01	42.8
AAPL	2010-11-30	42.09
AAPL	2010-11-29	42.87
AAPL	2010-11-26	42.61
AAPL	2010-11-24	42.59
AAPL	2010-11-23	41.77
AAPL	2010-11-22	42.39
AAPL	2010-11-19	41.5
AAPL	2010-11-18	41.73
AAPL	2010-11-17	40.65
AAPL	2010-11-16	40.8
AAPL	2010-11-15	41.54
AAPL	2010-11-12	41.67
AAPL	2010-11-11	42.84
AAPL	2010-11-10	43.02
AAPL	2010-11-09	42.76
AAPL	2010-11-08	43.1
AAPL	2010-11-05	42.9
AAPL	2010-11-04	43.06
AAPL	2010-11-03	42.32
AAPL	2010-11-02	41.85
AAPL	2010-11-01	41.15
AAPL	2010-10-29	40.72
AAPL	2010-10-28	41.29
AAPL	2010-10-27	41.64
AAPL	2010-10-26	41.67
AAPL	2010-10-25	41.78
AAPL	2010-10-22	41.6
AAPL	2010-10-21	41.87
AAPL	2010-10-20	42.01
AAPL	2010-10-19	41.87
AAPL	2010-10-18	43.02
AAPL	2010-10-15	42.58
AAPL	2010-10-14	40.9
AAPL	2010-10-13	40.6
AAPL	2010-10-12	40.39
AAPL	2010-10-11	39.96
AAPL	2010-10-08	39.78
AAPL	2010-10-07	39.13
AAPL	2010-10-06	39.12
AAPL	2010-10-05	39.09
AAPL	2010-10-04	37.7
AAPL	2010-10-01	38.22
AAPL	2010-09-30	38.39
AAPL	2010-09-29	38.88
AAPL	2010-09-28	38.81
AAPL	2010-09-27	39.39
AAPL	2010-09-24	39.55
AAPL	2010-09-23	39.09
AAPL	2010-09-22	38.93
AAPL	2010-09-21	38.39
AAPL	2010-09-20	38.32
AAPL	2010-09-17	37.25
AAPL	2010-09-16	37.42
AAPL	2010-09-15	36.56
AAPL	2010-09-14	36.26
AAPL	2010-09-13	36.13
AAPL	2010-09-10	35.63
AAPL	2010-09-09	35.59
AAPL	2010-09-08	35.57
AAPL	2010-09-07	34.88
AAPL	2010-09-03	35.01
AAPL	2010-09-02	34.11
AAPL	2010-09-01	33.87
AAPL	2010-08-31	32.89
AAPL	2010-08-30	32.81
AAPL	2010-08-27	32.69
AAPL	2010-08-26	32.51
AAPL	2010-08-25	32.86
AAPL	2010-08-24	32.46
AAPL	2010-08-23	33.25
AAPL	2010-08-20	33.77
AAPL	2010-08-19	33.8
AAPL	2010-08-18	34.24
AAPL	2010-08-17	34.09
AAPL	2010-08-16	33.5
AAPL	2010-08-13	33.7
AAPL	2010-08-12	34.06
AAPL	2010-08-11	33.85
AAPL	2010-08-10	35.09
AAPL	2010-08-09	35.41
AAPL	2010-08-06	35.19
AAPL	2010-08-05	35.4
AAPL	2010-08-04	35.58
AAPL	2010-08-03	35.43
AAPL	2010-08-02	35.42
AAPL	2010-07-30	34.8
AAPL	2010-07-29	34.92
AAPL	2010-07-28	35.3
AAPL	2010-07-27	35.73
AAPL	2010-07-26	35.08
AAPL	2010-07-23	35.17
AAPL	2010-07-22	35.04
AAPL	2010-07-21	34.39
AAPL	2010-07-20	34.08
AAPL	2010-07-19	33.22
AAPL	2010-07-16	33.81
AAPL	2010-07-15	34.02
AAPL	2010-07-14	34.19
AAPL	2010-07-13	34.06
AAPL	2010-07-12	34.81
AAPL	2010-07-09	35.12
AAPL	2010-07-08	34.92
AAPL	2010-07-07	34.99
AAPL	2010-07-06	33.64
AAPL	2010-07-02	33.41
AAPL	2010-07-01	33.62
AAPL	2010-06-30	34.03
AAPL	2010-06-29	34.66
AAPL	2010-06-28	36.3
AAPL	2010-06-25	36.08
AAPL	2010-06-24	36.39
AAPL	2010-06-23	36.66
AAPL	2010-06-22	37.05
AAPL	2010-06-21	36.55
AAPL	2010-06-18	37.08
AAPL	2010-06-17	36.78
AAPL	2010-06-16	36.15
AAPL	2010-06-15	35.13
AAPL	2010-06-14	34.4
AAPL	2010-06-11	34.3
AAPL	2010-06-10	33.89
AAPL	2010-06-09	32.9
AAPL	2010-06-08	33.73
AAPL	2010-06-07	33.95
AAPL	2010-06-04	34.63
AAPL	2010-06-03	35.6
AAPL	2010-06-02	35.71
AAPL	2010-06-01	35.29
AAPL	2010-05-28	34.75
AAPL	2010-05-27	34.27
AAPL	2010-05-26	33.02
AAPL	2010-05-25	33.17
AAPL	2010-05-24	33.38
AAPL	2010-05-21	32.78
AAPL	2010-05-20	32.16
AAPL	2010-05-19	33.6
AAPL	2010-05-18	34.14
AAPL	2010-05-17	34.39
AAPL	2010-05-14	34.34
AAPL	2010-05-13	34.95
AAPL	2010-05-12	35.46
AAPL	2010-05-11	34.7
AAPL	2010-05-10	34.36
AAPL	2010-05-07	31.91
AAPL	2010-05-06	33.31
AAPL	2010-05-05	34.63
AAPL	2010-05-04	34.99
AAPL	2010-05-03	36.03
AAPL	2010-04-30	35.32
AAPL	2010-04-29	36.34
AAPL	2010-04-28	35.39
AAPL	2010-04-27	35.45
AAPL	2010-04-26	36.46
AAPL	2010-04-23	36.64
AAPL	2010-04-22	36.05
AAPL	2010-04-21	35.07
AAPL	2010-04-20	33.09
AAPL	2010-04-19	33.42
AAPL	2010-04-16	33.47
AAPL	2010-04-15	33.67
AAPL	2010-04-14	33.24
AAPL	2010-04-13	32.8
AAPL	2010-04-12	32.78
AAPL	2010-04-09	32.71
AAPL	2010-04-08	32.46
AAPL	2010-04-07	32.55
AAPL	2010-04-06	32.41
AAPL	2010-04-05	32.26
AAPL	2010-04-01	31.92
AAPL	2010-03-31	31.79
AAPL	2010-03-30	31.91
AAPL	2010-03-29	31.44
AAPL	2010-03-26	31.24
AAPL	2010-03-25	30.66
AAPL	2010-03-24	31.03
AAPL	2010-03-23	30.89
AAPL	2010-03-22	30.4
AAPL	2010-03-19	30.07
AAPL	2010-03-18	30.39
AAPL	2010-03-17	30.32
AAPL	2010-03-16	30.36
AAPL	2010-03-15	30.28
AAPL	2010-03-12	30.66
AAPL	2010-03-11	30.51
AAPL	2010-03-10	30.42
AAPL	2010-03-09	30.17
AAPL	2010-03-08	29.64
AAPL	2010-03-05	29.62
AAPL	2010-03-04	28.51
AAPL	2010-03-03	28.32
AAPL	2010-03-02	28.25
AAPL	2010-03-01	28.27
AAPL	2010-02-26	27.68
AAPL	2010-02-25	27.33
AAPL	2010-02-24	27.15
AAPL	2010-02-23	26.66
AAPL	2010-02-22	27.11
AAPL	2010-02-19	27.28
AAPL	2010-02-18	27.45
AAPL	2010-02-17	27.4
AAPL	2010-02-16	27.52
AAPL	2010-02-12	27.11
AAPL	2010-02-11	26.88
AAPL	2010-02-10	26.4
AAPL	2010-02-09	26.54
AAPL	2010-02-08	26.26
AAPL	2010-02-05	26.44
AAPL	2010-02-04	25.98
AAPL	2010-02-03	26.95
AAPL	2010-02-02	26.5
AAPL	2010-02-01	26.34
AAPL	2010-01-29	25.98
AAPL	2010-01-28	26.96
AAPL	2010-01-27	28.12
AAPL	2010-01-26	27.86
AAPL	2010-01-25	27.47
AAPL	2010-01-22	26.75
AAPL	2010-01-21	28.15
AAPL	2010-01-20	28.64
AAPL	2010-01-19	29.09
AAPL	2010-01-15	27.86
AAPL	2010-01-14	28.33
AAPL	2010-01-13	28.5
AAPL	2010-01-12	28.1
AAPL	2010-01-11	28.42
AAPL	2010-01-08	28.68
AAPL	2010-01-07	28.49
AAPL	2010-01-06	28.54
AAPL	2010-01-05	29
AAPL	2010-01-04	28.95
AAPL	2009-12-31	28.51
AAPL	2009-12-30	28.63
AAPL	2009-12-29	28.29
AAPL	2009-12-28	28.63
AAPL	2009-12-24	28.28
AAPL	2009-12-23	27.34
AAPL	2009-12-22	27.11
AAPL	2009-12-21	26.82
AAPL	2009-12-18	26.44
AAPL	2009-12-17	25.96
AAPL	2009-12-16	26.38
AAPL	2009-12-15	26.27
AAPL	2009-12-14	26.65
AAPL	2009-12-11	26.34
AAPL	2009-12-10	26.57
AAPL	2009-12-09	26.76
AAPL	2009-12-08	25.69
AAPL	2009-12-07	25.56
AAPL	2009-12-04	26.15
AAPL	2009-12-03	26.58
AAPL	2009-12-02	26.55
AAPL	2009-12-01	26.65
AAPL	2009-11-30	27.04
AAPL	2009-11-27	27.14
AAPL	2009-11-25	27.62
AAPL	2009-11-24	27.66
AAPL	2009-11-23	27.85
AAPL	2009-11-20	27.05
AAPL	2009-11-19	27.13
AAPL	2009-11-18	27.86
AAPL	2009-11-17	28
AAPL	2009-11-16	27.95
AAPL	2009-11-13	27.66
AAPL	2009-11-12	27.33
AAPL	2009-11-11	27.5
AAPL	2009-11-10	27.46
AAPL	2009-11-09	27.25
AAPL	2009-11-06	26.29
AAPL	2009-11-05	26.25
AAPL	2009-11-04	25.81
AAPL	2009-11-03	25.53
AAPL	2009-11-02	25.61
AAPL	2009-10-30	25.5
AAPL	2009-10-29	26.56
AAPL	2009-10-28	26.03
AAPL	2009-10-27	26.7
AAPL	2009-10-26	27.39
AAPL	2009-10-23	27.59
AAPL	2009-10-22	27.76
AAPL	2009-10-21	27.72
AAPL	2009-10-20	26.89
AAPL	2009-10-19	25.68
AAPL	2009-10-16	25.44
AAPL	2009-10-15	25.78
AAPL	2009-10-14	25.88
AAPL	2009-10-13	25.71
AAPL	2009-10-12	25.81
AAPL	2009-10-09	25.77
AAPL	2009-10-08	25.6
AAPL	2009-10-07	25.74
AAPL	2009-10-06	25.71
AAPL	2009-10-05	25.17
AAPL	2009-10-02	25.01
AAPL	2009-10-01	24.47
AAPL	2009-09-30	25.07
AAPL	2009-09-29	25.08
AAPL	2009-09-28	25.18
AAPL	2009-09-25	24.67
AAPL	2009-09-24	24.87
AAPL	2009-09-23	25.09
AAPL	2009-09-22	24.96
AAPL	2009-09-21	24.89
AAPL	2009-09-18	25.03
AAPL	2009-09-17	24.97
AAPL	2009-09-16	24.6
AAPL	2009-09-15	23.7
AAPL	2009-09-14	23.5
AAPL	2009-09-11	23.29
AAPL	2009-09-10	23.34
AAPL	2009-09-09	23.15
AAPL	2009-09-08	23.39
AAPL	2009-09-04	23.04
AAPL	2009-09-03	22.53
AAPL	2009-09-02	22.35
AAPL	2009-09-01	22.36
AAPL	2009-08-31	22.76
AAPL	2009-08-28	23
AAPL	2009-08-27	22.92
AAPL	2009-08-26	22.65
AAPL	2009-08-25	22.92
AAPL	2009-08-24	22.87
AAPL	2009-08-21	22.89
AAPL	2009-08-20	22.5
AAPL	2009-08-19	22.27
AAPL	2009-08-18	22.19
AAPL	2009-08-17	21.59
AAPL	2009-08-14	22.56
AAPL	2009-08-13	22.78
AAPL	2009-08-12	22.36
AAPL	2009-08-11	22.03
AAPL	2009-08-10	22.28
AAPL	2009-08-07	22.39
AAPL	2009-08-06	22.17
AAPL	2009-08-05	22.34
AAPL	2009-08-04	22.4
AAPL	2009-08-03	22.52
AAPL	2009-07-31	22.1
AAPL	2009-07-30	22.02
AAPL	2009-07-29	21.65
AAPL	2009-07-28	21.65
AAPL	2009-07-27	21.66
AAPL	2009-07-24	21.64
AAPL	2009-07-23	21.35
AAPL	2009-07-22	21.2
AAPL	2009-07-21	20.5
AAPL	2009-07-20	20.69
AAPL	2009-07-17	20.53
AAPL	2009-07-16	19.96
AAPL	2009-07-15	19.87
AAPL	2009-07-14	19.25
AAPL	2009-07-13	19.26
AAPL	2009-07-10	18.74
AAPL	2009-07-09	18.45
AAPL	2009-07-08	18.56
AAPL	2009-07-07	18.32
AAPL	2009-07-06	18.75
AAPL	2009-07-02	18.94
AAPL	2009-07-01	19.32
AAPL	2009-06-30	19.27
AAPL	2009-06-29	19.21
AAPL	2009-06-26	19.27
AAPL	2009-06-25	18.92
AAPL	2009-06-24	18.43
AAPL	2009-06-23	18.13
AAPL	2009-06-22	18.58
AAPL	2009-06-19	18.87
AAPL	2009-06-18	18.38
AAPL	2009-06-17	18.34
AAPL	2009-06-16	18.45
AAPL	2009-06-15	18.41
AAPL	2009-06-12	18.53
AAPL	2009-06-11	18.93
AAPL	2009-06-10	18.97
AAPL	2009-06-09	19.31
AAPL	2009-06-08	19.46
AAPL	2009-06-05	19.57
AAPL	2009-06-04	19.45
AAPL	2009-06-03	19.07
AAPL	2009-06-02	18.87
AAPL	2009-06-01	18.85
AAPL	2009-05-29	18.37
AAPL	2009-05-28	18.27
AAPL	2009-05-27	18
AAPL	2009-05-26	17.69
AAPL	2009-05-22	16.57
AAPL	2009-05-21	16.8
AAPL	2009-05-20	17.03
AAPL	2009-05-19	17.24
AAPL	2009-05-18	17.13
AAPL	2009-05-15	16.56
AAPL	2009-05-14	16.63
AAPL	2009-05-13	16.16
AAPL	2009-05-12	16.83
AAPL	2009-05-11	17.53
AAPL	2009-05-08	17.48
AAPL	2009-05-07	17.46
AAPL	2009-05-06	17.92
AAPL	2009-05-05	17.95
AAPL	2009-05-04	17.87
AAPL	2009-05-01	17.21
AAPL	2009-04-30	17.02
AAPL	2009-04-29	16.93
AAPL	2009-04-28	16.76
AAPL	2009-04-27	16.87
AAPL	2009-04-24	16.76
AAPL	2009-04-23	16.96
AAPL	2009-04-22	16.44
AAPL	2009-04-21	16.47
AAPL	2009-04-20	16.3
AAPL	2009-04-17	16.7
AAPL	2009-04-16	16.43
AAPL	2009-04-15	15.91
AAPL	2009-04-14	16.01
AAPL	2009-04-13	16.26
AAPL	2009-04-09	16.18
AAPL	2009-04-08	15.74
AAPL	2009-04-07	15.56
AAPL	2009-04-06	16.02
AAPL	2009-04-03	15.69
AAPL	2009-04-02	15.25
AAPL	2009-04-01	14.7
AAPL	2009-03-31	14.22
AAPL	2009-03-30	14.14
AAPL	2009-03-27	14.45
AAPL	2009-03-26	14.86
AAPL	2009-03-25	14.41
AAPL	2009-03-24	14.41
AAPL	2009-03-23	14.56
AAPL	2009-03-20	13.74
AAPL	2009-03-19	13.75
AAPL	2009-03-18	13.73
AAPL	2009-03-17	13.48
AAPL	2009-03-16	12.91
AAPL	2009-03-13	12.98
AAPL	2009-03-12	13.03
AAPL	2009-03-11	12.54
AAPL	2009-03-10	11.99
AAPL	2009-03-09	11.24
AAPL	2009-03-06	11.54
AAPL	2009-03-05	12.02
AAPL	2009-03-04	12.33
AAPL	2009-03-03	11.95
AAPL	2009-03-02	11.9
AAPL	2009-02-27	12.08
AAPL	2009-02-26	12.07
AAPL	2009-02-25	12.33
AAPL	2009-02-24	12.21
AAPL	2009-02-23	11.76
AAPL	2009-02-20	12.34
AAPL	2009-02-19	12.26
AAPL	2009-02-18	12.77
AAPL	2009-02-17	12.79
AAPL	2009-02-13	13.41
AAPL	2009-02-12	13.43
AAPL	2009-02-11	13.1
AAPL	2009-02-10	13.23
AAPL	2009-02-09	13.87
AAPL	2009-02-06	13.49
AAPL	2009-02-05	13.05
AAPL	2009-02-04	12.66
AAPL	2009-02-03	12.58
AAPL	2009-02-02	12.38
AAPL	2009-01-30	12.19
AAPL	2009-01-29	12.58
AAPL	2009-01-28	12.74
AAPL	2009-01-27	12.27
AAPL	2009-01-26	12.13
AAPL	2009-01-23	11.95
AAPL	2009-01-22	11.95
AAPL	2009-01-21	11.21
AAPL	2009-01-20	10.58
AAPL	2009-01-16	11.14
AAPL	2009-01-15	11.28
AAPL	2009-01-14	11.54
AAPL	2009-01-13	11.87
AAPL	2009-01-12	11.99
AAPL	2009-01-09	12.25
AAPL	2009-01-08	12.54
AAPL	2009-01-07	12.31
AAPL	2009-01-06	12.58
AAPL	2009-01-05	12.8
AAPL	2009-01-02	12.28
AAPL	2008-12-31	11.55
AAPL	2008-12-30	11.67
AAPL	2008-12-29	11.72
AAPL	2008-12-26	11.61
AAPL	2008-12-24	11.5
AAPL	2008-12-23	11.69
AAPL	2008-12-22	11.6
AAPL	2008-12-19	12.18
AAPL	2008-12-18	12.1
AAPL	2008-12-17	12.06
AAPL	2008-12-16	12.91
AAPL	2008-12-15	12.82
AAPL	2008-12-12	13.29
AAPL	2008-12-11	12.85
AAPL	2008-12-10	13.29
AAPL	2008-12-09	13.54
AAPL	2008-12-08	13.49
AAPL	2008-12-05	12.72
AAPL	2008-12-04	12.37
AAPL	2008-12-03	12.97
AAPL	2008-12-02	12.51
AAPL	2008-12-01	12.03
AAPL	2008-11-28	12.54
AAPL	2008-11-26	12.85
AAPL	2008-11-25	12.28
AAPL	2008-11-24	12.57
AAPL	2008-11-21	11.17
AAPL	2008-11-20	10.89
AAPL	2008-11-19	11.67
AAPL	2008-11-18	12.16
AAPL	2008-11-17	11.92
AAPL	2008-11-14	12.21
AAPL	2008-11-13	13.05
AAPL	2008-11-12	12.19
AAPL	2008-11-11	12.82
AAPL	2008-11-10	12.97
AAPL	2008-11-07	13.29
AAPL	2008-11-06	13.41
AAPL	2008-11-05	13.97
AAPL	2008-11-04	15.02
AAPL	2008-11-03	14.47
AAPL	2008-10-31	14.56
AAPL	2008-10-30	15.02
AAPL	2008-10-29	14.14
AAPL	2008-10-28	13.52
AAPL	2008-10-27	12.46
AAPL	2008-10-24	13.04
AAPL	2008-10-23	13.29
AAPL	2008-10-22	13.1
AAPL	2008-10-21	12.38
AAPL	2008-10-20	13.32
AAPL	2008-10-17	13.18
AAPL	2008-10-16	13.78
AAPL	2008-10-15	13.25
AAPL	2008-10-14	14.08
AAPL	2008-10-13	14.92
AAPL	2008-10-10	13.1
AAPL	2008-10-09	12
AAPL	2008-10-08	12.15
AAPL	2008-10-07	12.06
AAPL	2008-10-06	13.28
AAPL	2008-10-03	13.13
AAPL	2008-10-02	13.54
AAPL	2008-10-01	14.76
AAPL	2008-09-30	15.38
AAPL	2008-09-29	14.24
AAPL	2008-09-26	17.35
AAPL	2008-09-25	17.85
AAPL	2008-09-24	17.41
AAPL	2008-09-23	17.16
AAPL	2008-09-22	17.73
AAPL	2008-09-19	19.06
AAPL	2008-09-18	18.14
AAPL	2008-09-17	17.29
AAPL	2008-09-16	18.92
AAPL	2008-09-15	18.99
AAPL	2008-09-12	20.15
AAPL	2008-09-11	20.65
AAPL	2008-09-10	20.51
AAPL	2008-09-09	20.52
AAPL	2008-09-08	21.36
AAPL	2008-09-05	21.67
AAPL	2008-09-04	21.81
AAPL	2008-09-03	22.59
AAPL	2008-09-02	22.48
AAPL	2008-08-29	22.93
AAPL	2008-08-28	23.5
AAPL	2008-08-27	23.63
AAPL	2008-08-26	23.49
AAPL	2008-08-25	23.34
AAPL	2008-08-22	23.92
AAPL	2008-08-21	23.58
AAPL	2008-08-20	23.79
AAPL	2008-08-19	23.48
AAPL	2008-08-18	23.73
AAPL	2008-08-15	23.77
AAPL	2008-08-14	24.26
AAPL	2008-08-13	24.26
AAPL	2008-08-12	23.91
AAPL	2008-08-11	23.48
AAPL	2008-08-08	22.94
AAPL	2008-08-07	22.13
AAPL	2008-08-06	22.21
AAPL	2008-08-05	21.73
AAPL	2008-08-04	20.73
AAPL	2008-08-01	21.19
AAPL	2008-07-31	21.5
AAPL	2008-07-30	21.63
AAPL	2008-07-29	21.25
AAPL	2008-07-28	20.89
AAPL	2008-07-25	21.93
AAPL	2008-07-24	21.51
AAPL	2008-07-23	22.49
AAPL	2008-07-22	21.92
AAPL	2008-07-21	22.5
AAPL	2008-07-18	22.34
AAPL	2008-07-17	23.24
AAPL	2008-07-16	23.38
AAPL	2008-07-15	22.95
AAPL	2008-07-14	23.52
AAPL	2008-07-11	23.35
AAPL	2008-07-10	23.89
AAPL	2008-07-09	23.57
AAPL	2008-07-08	24.29
AAPL	2008-07-07	23.7
AAPL	2008-07-03	23.01
AAPL	2008-07-02	22.75
AAPL	2008-07-01	23.63
AAPL	2008-06-30	22.65
AAPL	2008-06-27	23.01
AAPL	2008-06-26	22.76
AAPL	2008-06-25	24
AAPL	2008-06-24	23.44
AAPL	2008-06-23	23.43
AAPL	2008-06-20	23.71
AAPL	2008-06-19	24.47
AAPL	2008-06-18	24.18
AAPL	2008-06-17	24.54
AAPL	2008-06-16	23.92
AAPL	2008-06-13	23.32
AAPL	2008-06-12	23.44
AAPL	2008-06-11	24.46
AAPL	2008-06-10	25.11
AAPL	2008-06-09	24.57
AAPL	2008-06-06	25.11
AAPL	2008-06-05	25.63
AAPL	2008-06-04	25.05
AAPL	2008-06-03	25.08
AAPL	2008-06-02	25.18
AAPL	2008-05-30	25.53
AAPL	2008-05-29	25.26
AAPL	2008-05-28	25.3
AAPL	2008-05-27	25.22
AAPL	2008-05-23	24.51
AAPL	2008-05-22	23.95
AAPL	2008-05-21	24.11
AAPL	2008-05-20	25.15
AAPL	2008-05-19	24.84
AAPL	2008-05-16	25.38
AAPL	2008-05-15	25.67
AAPL	2008-05-14	25.2
AAPL	2008-05-13	25.7
AAPL	2008-05-12	25.45
AAPL	2008-05-09	24.82
AAPL	2008-05-08	25.04
AAPL	2008-05-07	24.7
AAPL	2008-05-06	25.25
AAPL	2008-05-05	24.99
AAPL	2008-05-02	24.48
AAPL	2008-05-01	24.35
AAPL	2008-04-30	23.53
AAPL	2008-04-29	23.68
AAPL	2008-04-28	23.3
AAPL	2008-04-25	22.96
AAPL	2008-04-24	22.85
AAPL	2008-04-23	22.04
AAPL	2008-04-22	21.67
AAPL	2008-04-21	22.75
AAPL	2008-04-18	21.79
AAPL	2008-04-17	20.9
AAPL	2008-04-16	20.79
AAPL	2008-04-15	20.07
AAPL	2008-04-14	19.99
AAPL	2008-04-11	19.91
AAPL	2008-04-10	20.91
AAPL	2008-04-09	20.49
AAPL	2008-04-08	20.68
AAPL	2008-04-07	21.09
AAPL	2008-04-04	20.71
AAPL	2008-04-03	20.51
AAPL	2008-04-02	19.95
AAPL	2008-04-01	20.23
AAPL	2008-03-31	19.41
AAPL	2008-03-28	19.35
AAPL	2008-03-27	18.97
AAPL	2008-03-26	19.62
AAPL	2008-03-25	19.07
AAPL	2008-03-24	18.88
AAPL	2008-03-20	18.03
AAPL	2008-03-19	17.54
AAPL	2008-03-18	17.97
AAPL	2008-03-17	17.14
AAPL	2008-03-14	17.13
AAPL	2008-03-13	17.31
AAPL	2008-03-12	17.05
AAPL	2008-03-11	17.23
AAPL	2008-03-10	16.19
AAPL	2008-03-07	16.54
AAPL	2008-03-06	16.36
AAPL	2008-03-05	16.84
AAPL	2008-03-04	16.86
AAPL	2008-03-03	16.47
AAPL	2008-02-29	16.91
AAPL	2008-02-28	17.57
AAPL	2008-02-27	16.63
AAPL	2008-02-26	16.12
AAPL	2008-02-25	16.2
AAPL	2008-02-22	16.16
AAPL	2008-02-21	16.44
AAPL	2008-02-20	16.75
AAPL	2008-02-19	16.53
AAPL	2008-02-15	16.86
AAPL	2008-02-14	17.24
AAPL	2008-02-13	17.51
AAPL	2008-02-12	16.89
